ProjectID,Cluster,SITE,STATION,Latitude,Longitude,RECORDING_DATE,RECORD_TIME,Method,SPECIES_CODE,NumberDetected,Genus,Species,ENGLISH_NAME
Y,22,287,SE,56.56702,-111.24744,29-Jun-13,5:00:00,3 min w 7 min visual scan,SWTH,1,Catharus,ustulatus,Swainson's Thrush
Y,22,287,SE,56.56702,-111.24744,29-Jun-13,5:00:00,3 min w 7 min visual scan,TEWA,1,Vermivora,peregrina,Tennessee Warbler
Y,22,287,SE,56.56702,-111.24744,29-Jun-13,5:00:00,3 min w 7 min visual scan,YERA,1,Coturnicops,noveboracensis,Yellow Rail
Y,2,205,SW,54.68092,-110.83654,29-Jun-13,22:00:00,3 min w 7 min visual scan,BCFR,1,Pseudacris, maculata,Boreal Chorus Frog
Y,2,205,SW,54.68092,-110.83654,29-Jun-13,22:00:00,3 min w 7 min visual scan,SORA,1,Porzana,carolina,Sora
Y,2,205,NW,54.68631,-110.83651,29-Jun-13,22:00:00,3 min w 7 min visual scan,SWTH,2,Catharus,ustulatus,Swainson's Thrush
Y,2,205,SE,54.6809,-110.82723,29-Jun-13,22:00:00,3 min w 7 min visual scan,HETH,2,Catharus,guttatus,Hermit Thrush
Y,2,205,NE,54.68585,-110.82667,29-Jun-13,22:00:00,3 min w 7 min visual scan,CHSP,1,Spizella,passerina,Chipping Sparrow
Y,2,205,NE,54.68585,-110.82667,29-Jun-13,22:00:00,3 min w 7 min visual scan,SWTH,1,Catharus,ustulatus,Swainson's Thrush
Y,21,280,CT,56.01044,-110.7979,29-Jun-13,5:00:00,3 min w 7 min visual scan,CHSP,1,Spizella,passerina,Chipping Sparrow
Y,21,280,CT,56.01044,-110.7979,29-Jun-13,5:00:00,3 min w 7 min visual scan,CONW,1,Oporornis,agilis,Connecticut Warbler
Y,21,280,CT,56.01044,-110.7979,29-Jun-13,5:00:00,3 min w 7 min visual scan,LISP,3,Melospiza,lincolnii,Lincoln's Sparrow
Y,21,280,CT,56.01044,-110.7979,29-Jun-13,5:00:00,3 min w 7 min visual scan,SWSP,1,Melospiza,georgiana,Swamp Sparrow
Y,21,280,CT,56.01044,-110.7979,29-Jun-13,5:00:00,3 min w 7 min visual scan,SWTH,1,Catharus,ustulatus,Swainson's Thrush
Y,21,280,CT,56.01044,-110.7979,29-Jun-13,5:00:00,3 min w 7 min visual scan,TRES,1,Tachycineta,bicolor,Tree Swallow
Y,21,280,CT,56.01044,-110.7979,29-Jun-13,5:00:00,3 min w 7 min visual scan,WTSP,1,Zonotrichia,albicollis,White-throated Sparrow
Y,21,280,SE,56.00783,-110.79326,29-Jun-13,5:00:00,3 min w 7 min visual scan,HETH,1,Catharus,guttatus,Hermit Thrush
Y,21,280,SE,56.00783,-110.79326,29-Jun-13,5:00:00,3 min w 7 min visual scan,LISP,1,Melospiza,lincolnii,Lincoln's Sparrow
Y,21,280,SE,56.00783,-110.79326,29-Jun-13,5:00:00,3 min w 7 min visual scan,OCWA,1,Vermivora,celata,Orange-crowned Warbler
Y,21,280,SE,56.00783,-110.79326,29-Jun-13,5:00:00,3 min w 7 min visual scan,YRWA,1,Dendroica,coronata,Yellow-rumped Warbler
Y,1,201,SW,54.63806,-110.72354,29-Jun-13,0:00:00,3 min w 7 min visual scan,LCSP,2,Ammodramus,leconteii,Le Conte's Sparrow
Y,1,201,SW,54.63806,-110.72354,29-Jun-13,0:00:00,3 min w 7 min visual scan,WISN,1,Gallinago,delicata,Wilson's Snipe
Y,1,201,SW,54.63806,-110.72354,29-Jun-13,0:00:00,3 min w 7 min visual scan,WOFR,1,Rana, sylvatica,Wood Frog
Y,1,201,SW,54.63806,-110.72354,29-Jun-13,0:00:00,3 min w 7 min visual scan,YERA,2,Coturnicops,noveboracensis,Yellow Rail
Y,1,201,SW,54.63806,-110.72354,29-Jun-13,2:00:00,3 min w 7 min visual scan,AMCO,1,Fulica,americana,American Coot
Y,1,201,SW,54.63806,-110.72354,29-Jun-13,2:00:00,3 min w 7 min visual scan,LCSP,2,Ammodramus,leconteii,Le Conte's Sparrow
Y,1,201,SW,54.63806,-110.72354,29-Jun-13,2:00:00,3 min w 7 min visual scan,WOFR,1,Rana, sylvatica,Wood Frog
Y,1,201,SW,54.63806,-110.72354,29-Jun-13,2:00:00,3 min w 7 min visual scan,YERA,2,Coturnicops,noveboracensis,Yellow Rail
Y,1,201,NW,54.64345,-110.72351,29-Jun-13,0:00:00,3 min w 7 min visual scan,WISN,1,Gallinago,delicata,Wilson's Snipe
Y,1,201,CT,54.64075,-110.71888,29-Jun-13,0:00:00,3 min w 7 min visual scan,LCSP,2,Ammodramus,leconteii,Le Conte's Sparrow
Y,1,201,CT,54.64075,-110.71888,29-Jun-13,0:00:00,3 min w 7 min visual scan,WISN,1,Gallinago,delicata,Wilson's Snipe
Y,1,201,CT,54.64075,-110.71888,29-Jun-13,0:00:00,3 min w 7 min visual scan,WOFR,1,Rana, sylvatica,Wood Frog
Y,1,201,CT,54.64075,-110.71888,29-Jun-13,0:00:00,3 min w 7 min visual scan,YERA,1,Coturnicops,noveboracensis,Yellow Rail
Y,1,201,CT,54.64075,-110.71888,29-Jun-13,2:00:00,3 min w 7 min visual scan,LCSP,1,Ammodramus,leconteii,Le Conte's Sparrow
Y,1,201,CT,54.64075,-110.71888,29-Jun-13,2:00:00,3 min w 7 min visual scan,YERA,1,Coturnicops,noveboracensis,Yellow Rail
Y,1,201,NE,54.64343,-110.71421,29-Jun-13,0:00:00,3 min w 7 min visual scan,LCSP,1,Ammodramus,leconteii,Le Conte's Sparrow
Y,1,201,NE,54.64343,-110.71421,29-Jun-13,0:00:00,3 min w 7 min visual scan,WISN,1,Gallinago,delicata,Wilson's Snipe
Y,1,201,NE,54.64343,-110.71421,29-Jun-13,0:00:00,3 min w 7 min visual scan,WOFR,1,Rana, sylvatica,Wood Frog
Y,1,201,NE,54.64343,-110.71421,29-Jun-13,2:00:00,3 min w 7 min visual scan,LCSP,1,Ammodramus,leconteii,Le Conte's Sparrow
Y,1,201,NE,54.64343,-110.71421,29-Jun-13,2:00:00,3 min w 7 min visual scan,WOFR,1,Rana, sylvatica,Wood Frog
Y,1,201,NE,54.64343,-110.71421,29-Jun-13,5:00:00,3 min w 7 min visual scan,COYE,1,Geothlypis,trichas,Common Yellowthroat
Y,1,201,NE,54.64343,-110.71421,29-Jun-13,5:00:00,3 min w 7 min visual scan,LCSP,2,Ammodramus,leconteii,Le Conte's Sparrow
Y,1,201,NE,54.64343,-110.71421,29-Jun-13,5:00:00,3 min w 7 min visual scan,LISP,2,Melospiza,lincolnii,Lincoln's Sparrow
Y,1,201,NE,54.64343,-110.71421,29-Jun-13,5:00:00,3 min w 7 min visual scan,PAWA,2,Dendroica,palmarum,Palm Warbler
Y,1,201,NE,54.64343,-110.71421,29-Jun-13,5:00:00,3 min w 7 min visual scan,SWTH,1,Catharus,ustulatus,Swainson's Thrush
Y,1,201,NE,54.64343,-110.71421,29-Jun-13,5:00:00,3 min w 7 min visual scan,TEWA,1,Vermivora,peregrina,Tennessee Warbler
Y,1,201,NE,54.64343,-110.71421,29-Jun-13,5:00:00,3 min w 7 min visual scan,YRWA,1,Dendroica,coronata,Yellow-rumped Warbler
Y,5,217,SE,54.43525,-110.08277,29-Jun-13,0:00:05,3 min w 7 min visual scan,AMCO,1,Fulica,americana,American Coot
Y,5,217,SE,54.43525,-110.08277,29-Jun-13,0:00:05,3 min w 7 min visual scan,COLO,1,Gavia,immer,Common Loon
Y,5,217,SE,54.43525,-110.08277,29-Jun-13,0:00:05,3 min w 7 min visual scan,GHOW,1,Bubo,virginianus,Great Horned Owl
Y,5,217,SE,54.43525,-110.08277,29-Jun-13,0:00:05,3 min w 7 min visual scan,GRYE,1,Tringa,melanoleuca,Greater Yellowlegs
Y,5,217,SE,54.43525,-110.08277,29-Jun-13,2:00:06,3 min w 7 min visual scan,CEDW,1,Bombycilla,cedrorum,Cedar Waxwing
Y,5,217,SE,54.43525,-110.08277,29-Jun-13,2:00:06,3 min w 7 min visual scan,GRYE,1,Tringa,melanoleuca,Greater Yellowlegs
Y,5,217,SE,54.43525,-110.08277,29-Jun-13,2:00:06,3 min w 7 min visual scan,RNGR,1,Podiceps,grisegena,Red-necked Grebe
Y,14,252,CT,55.15477,-111.78858,30-Jun-13,5:00:00,3 min w 7 min visual scan,ALFL,1,Empidonax,alnorum,Alder Flycatcher
Y,14,252,CT,55.15477,-111.78858,30-Jun-13,5:00:00,3 min w 7 min visual scan,COYE,1,Geothlypis,trichas,Common Yellowthroat
Y,14,252,CT,55.15477,-111.78858,30-Jun-13,5:00:00,3 min w 7 min visual scan,LCSP,2,Ammodramus,leconteii,Le Conte's Sparrow
Y,14,252,CT,55.15477,-111.78858,30-Jun-13,5:00:00,3 min w 7 min visual scan,LISP,2,Melospiza,lincolnii,Lincoln's Sparrow
Y,14,252,CT,55.15477,-111.78858,30-Jun-13,5:00:00,3 min w 7 min visual scan,MAWA,1,Dendroica,magnolia,Magnolia Warbler
Y,14,252,CT,55.15477,-111.78858,30-Jun-13,5:00:00,3 min w 7 min visual scan,TEWA,1,Vermivora,peregrina,Tennessee Warbler
Y,14,252,CT,55.15477,-111.78858,30-Jun-13,5:00:00,3 min w 7 min visual scan,WISN,1,Gallinago,delicata,Wilson's Snipe
Y,14,252,CT,55.15477,-111.78858,30-Jun-13,5:00:00,3 min w 7 min visual scan,WTSP,2,Zonotrichia,albicollis,White-throated Sparrow
Y,14,252,NE,55.15871,-111.78562,30-Jun-13,7:00:00,3 min w 7 min visual scan,ALFL,1,Empidonax,alnorum,Alder Flycatcher
Y,14,252,NE,55.15871,-111.78562,30-Jun-13,7:00:00,3 min w 7 min visual scan,AMRO,1,Turdus,migratorius,American Robin
Y,14,252,NE,55.15871,-111.78562,30-Jun-13,7:00:00,3 min w 7 min visual scan,CCSP,1,Spizella,pallida,Clay-colored Sparrow
Y,14,252,NE,55.15871,-111.78562,30-Jun-13,7:00:00,3 min w 7 min visual scan,CORA,1,Corvus,corax,Common Raven
Y,14,252,NE,55.15871,-111.78562,30-Jun-13,7:00:00,3 min w 7 min visual scan,COYE,1,Geothlypis,trichas,Common Yellowthroat
Y,14,252,NE,55.15871,-111.78562,30-Jun-13,7:00:00,3 min w 7 min visual scan,LCSP,1,Ammodramus,leconteii,Le Conte's Sparrow
Y,14,252,NE,55.15871,-111.78562,30-Jun-13,7:00:00,3 min w 7 min visual scan,LISP,1,Melospiza,lincolnii,Lincoln's Sparrow
Y,14,252,NE,55.15871,-111.78562,30-Jun-13,7:00:00,3 min w 7 min visual scan,SEWR,1,Cistothorus,platensis,Sedge Wren
Y,14,252,NE,55.15871,-111.78562,30-Jun-13,7:00:00,3 min w 7 min visual scan,TEWA,1,Vermivora,peregrina,Tennessee Warbler
Y,14,252,NE,55.15871,-111.78562,30-Jun-13,7:00:00,3 min w 7 min visual scan,WTSP,2,Zonotrichia,albicollis,White-throated Sparrow
Y,14,252,NE,55.15871,-111.78562,30-Jun-13,7:00:00,3 min w 7 min visual scan,YRWA,1,Dendroica,coronata,Yellow-rumped Warbler
Y,14,252,NE,55.15871,-111.78562,30-Jun-13,10:00:00,3 min w 7 min visual scan,CCSP,1,Spizella,pallida,Clay-colored Sparrow
Y,14,252,NE,55.15871,-111.78562,30-Jun-13,10:00:00,3 min w 7 min visual scan,CEDW,1,Bombycilla,cedrorum,Cedar Waxwing
Y,14,252,NE,55.15871,-111.78562,30-Jun-13,10:00:00,3 min w 7 min visual scan,CHSP,1,Spizella,passerina,Chipping Sparrow
Y,14,252,NE,55.15871,-111.78562,30-Jun-13,10:00:00,3 min w 7 min visual scan,COYE,3,Geothlypis,trichas,Common Yellowthroat
Y,14,252,NE,55.15871,-111.78562,30-Jun-13,10:00:00,3 min w 7 min visual scan,LCSP,2,Ammodramus,leconteii,Le Conte's Sparrow
Y,14,252,NE,55.15871,-111.78562,30-Jun-13,10:00:00,3 min w 7 min visual scan,LISP,1,Melospiza,lincolnii,Lincoln's Sparrow
Y,14,252,NE,55.15871,-111.78562,30-Jun-13,10:00:00,3 min w 7 min visual scan,SEWR,1,Cistothorus,platensis,Sedge Wren
Y,14,252,NE,55.15871,-111.78562,30-Jun-13,10:00:00,3 min w 7 min visual scan,WISN,1,Gallinago,delicata,Wilson's Snipe
Y,14,252,NE,55.15871,-111.78562,30-Jun-13,10:00:00,3 min w 7 min visual scan,WTSP,1,Zonotrichia,albicollis,White-throated Sparrow
Y,14,252,NE,55.15871,-111.78562,30-Jun-13,16:00:00,3 min w 7 min visual scan,CHSP,1,Spizella,passerina,Chipping Sparrow
Y,14,252,NE,55.15871,-111.78562,30-Jun-13,16:00:00,3 min w 7 min visual scan,CONW,1,Oporornis,agilis,Connecticut Warbler
Y,14,252,NE,55.15871,-111.78562,30-Jun-13,16:00:00,3 min w 7 min visual scan,DEJU,1,Junco,hyemalis,Dark-eyed Junco
Y,14,252,NE,55.15871,-111.78562,30-Jun-13,16:00:00,3 min w 7 min visual scan,LCSP,2,Ammodramus,leconteii,Le Conte's Sparrow
Y,14,252,NE,55.15871,-111.78562,30-Jun-13,16:00:00,3 min w 7 min visual scan,LISP,1,Melospiza,lincolnii,Lincoln's Sparrow
Y,14,252,NE,55.15871,-111.78562,30-Jun-13,16:00:00,3 min w 7 min visual scan,SEWR,1,Cistothorus,platensis,Sedge Wren
Y,14,252,NE,55.15871,-111.78562,30-Jun-13,16:00:00,3 min w 7 min visual scan,WTSP,1,Zonotrichia,albicollis,White-throated Sparrow
Y,14,252,NE,55.15871,-111.78562,30-Jun-13,19:00:00,3 min w 7 min visual scan,CONW,1,Oporornis,agilis,Connecticut Warbler
Y,14,252,NE,55.15871,-111.78562,30-Jun-13,19:00:00,3 min w 7 min visual scan,LCSP,1,Ammodramus,leconteii,Le Conte's Sparrow
Y,14,252,NE,55.15871,-111.78562,30-Jun-13,19:00:00,3 min w 7 min visual scan,WISN,1,Gallinago,delicata,Wilson's Snipe
Y,14,252,NE,55.15871,-111.78562,30-Jun-13,19:00:00,3 min w 7 min visual scan,WTSP,1,Zonotrichia,albicollis,White-throated Sparrow
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,5:00:00,3 min w 7 min visual scan,ALFL,3,Empidonax,alnorum,Alder Flycatcher
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,5:00:00,3 min w 7 min visual scan,COLO,1,Gavia,immer,Common Loon
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,5:00:00,3 min w 7 min visual scan,CONW,1,Oporornis,agilis,Connecticut Warbler
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,5:00:00,3 min w 7 min visual scan,COYE,1,Geothlypis,trichas,Common Yellowthroat
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,5:00:00,3 min w 7 min visual scan,DEJU,2,Junco,hyemalis,Dark-eyed Junco
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,5:00:00,3 min w 7 min visual scan,MOWA,1,Oporornis,philadelphia,Mourning Warbler
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,5:00:00,3 min w 7 min visual scan,SEWR,1,Cistothorus,platensis,Sedge Wren
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,5:00:00,3 min w 7 min visual scan,SWSP,1,Melospiza,georgiana,Swamp Sparrow
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,5:00:00,3 min w 7 min visual scan,WTSP,1,Zonotrichia,albicollis,White-throated Sparrow
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,5:00:00,3 min w 7 min visual scan,YWAR,1,Dendroica,petechia,Yellow Warbler
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,7:00:00,3 min w 7 min visual scan,ALFL,2,Empidonax,alnorum,Alder Flycatcher
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,7:00:00,3 min w 7 min visual scan,CHSP,3,Spizella,passerina,Chipping Sparrow
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,7:00:00,3 min w 7 min visual scan,COYE,1,Geothlypis,trichas,Common Yellowthroat
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,7:00:00,3 min w 7 min visual scan,DEJU,1,Junco,hyemalis,Dark-eyed Junco
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,7:00:00,3 min w 7 min visual scan,SWSP ,2,Melospiza,georgiana,Swamp Sparrow
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,7:00:00,3 min w 7 min visual scan,WAVI,1,Vireo,gilvus,Warbling Vireo
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,7:00:00,3 min w 7 min visual scan,WISN,1,Gallinago,delicata,Wilson's Snipe
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,7:00:00,3 min w 7 min visual scan,WTSP,2,Zonotrichia,albicollis,White-throated Sparrow
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,7:00:00,3 min w 7 min visual scan,YRWA,1,Dendroica,coronata,Yellow-rumped Warbler
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,7:00:00,3 min w 7 min visual scan,YWAR,2,Dendroica,petechia,Yellow Warbler
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,10:00:00,3 min w 7 min visual scan,ALFL,2,Empidonax,alnorum,Alder Flycatcher
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,10:00:00,3 min w 7 min visual scan,CCSP,1,Spizella,pallida,Clay-colored Sparrow
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,10:00:00,3 min w 7 min visual scan,CHSP,1,Spizella,passerina,Chipping Sparrow
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,10:00:00,3 min w 7 min visual scan,COYE,1,Geothlypis,trichas,Common Yellowthroat
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,10:00:00,3 min w 7 min visual scan,DEJU,1,Junco,hyemalis,Dark-eyed Junco
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,10:00:00,3 min w 7 min visual scan,MAWA,1,Dendroica,magnolia,Magnolia Warbler
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,10:00:00,3 min w 7 min visual scan,SWSP,2,Melospiza,georgiana,Swamp Sparrow
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,10:00:00,3 min w 7 min visual scan,WISN,1,Gallinago,delicata,Wilson's Snipe
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,10:00:00,3 min w 7 min visual scan,WTSP,1,Zonotrichia,albicollis,White-throated Sparrow
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,10:00:00,3 min w 7 min visual scan,YRWA,1,Dendroica,coronata,Yellow-rumped Warbler
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,10:00:00,3 min w 7 min visual scan,YWAR,2,Dendroica,petechia,Yellow Warbler
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,16:00:00,3 min w 7 min visual scan,CHSP,2,Spizella,passerina,Chipping Sparrow
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,16:00:00,3 min w 7 min visual scan,DEJU,1,Junco,hyemalis,Dark-eyed Junco
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,16:00:00,3 min w 7 min visual scan,SWSP,3,Melospiza,georgiana,Swamp Sparrow
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,16:00:00,3 min w 7 min visual scan,WTSP,1,Zonotrichia,albicollis,White-throated Sparrow
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,16:00:00,3 min w 7 min visual scan,YRWA,1,Dendroica,coronata,Yellow-rumped Warbler
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,16:00:00,3 min w 7 min visual scan,YWAR,1,Dendroica,petechia,Yellow Warbler
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,19:00:00,3 min w 7 min visual scan,CHSP,1,Spizella,passerina,Chipping Sparrow
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,19:00:00,3 min w 7 min visual scan,COYE,1,Geothlypis,trichas,Common Yellowthroat
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,19:00:00,3 min w 7 min visual scan,RBGR,1,Pheucticus,ludovicianus,Rose-breasted Grosbeak
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,19:00:00,3 min w 7 min visual scan,SWSP,1,Melospiza,georgiana,Swamp Sparrow
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,19:00:00,3 min w 7 min visual scan,WISN,1,Gallinago,delicata,Wilson's Snipe
Y,14,252,SE,55.15207,-111.78385,30-Jun-13,19:00:00,3 min w 7 min visual scan,YWAR,1,Dendroica,petechia,Yellow Warbler
Y,15,257,NW,55.15993,-111.68211,30-Jun-13,2:00:05,3 min w 7 min visual scan,ALFL,1,Empidonax,alnorum,Alder Flycatcher
Y,15,257,NW,55.15993,-111.68211,30-Jun-13,5:00:00,3 min w 7 min visual scan,CANG,1,Branta,canadensis,Canada Goose
Y,15,257,NW,55.15993,-111.68211,30-Jun-13,5:00:00,3 min w 7 min visual scan,CCSP,1,Spizella,pallida,Clay-colored Sparrow
Y,15,257,NW,55.15993,-111.68211,30-Jun-13,5:00:00,3 min w 7 min visual scan,CORA,1,Corvus,corax,Common Raven
Y,15,257,NW,55.15993,-111.68211,30-Jun-13,5:00:00,3 min w 7 min visual scan,LCSP,1,Ammodramus,leconteii,Le Conte's Sparrow
Y,15,257,NW,55.15993,-111.68211,30-Jun-13,5:00:00,3 min w 7 min visual scan,REVI,1,Vireo,olivaceus,Red-eyed Vireo
Y,15,257,NW,55.15993,-111.68211,30-Jun-13,5:00:00,3 min w 7 min visual scan,RWBL,1,Agelaius,phoeniceus,Red-winged Blackbird
Y,15,257,NW,55.15993,-111.68211,30-Jun-13,5:00:00,3 min w 7 min visual scan,SORA,1,Porzana,carolina,Sora
Y,15,257,NW,55.15993,-111.68211,30-Jun-13,5:00:00,3 min w 7 min visual scan,TEWA,1,Vermivora,peregrina,Tennessee Warbler
Y,15,257,NW,55.15993,-111.68211,30-Jun-13,5:00:00,3 min w 7 min visual scan,WTSP,2,Zonotrichia,albicollis,White-throated Sparrow
Y,15,257,SW,55.15453,-111.68202,30-Jun-13,0:00:00,3 min w 7 min visual scan,CCSP,1,Spizella,pallida,Clay-colored Sparrow
Y,15,257,SW,55.15453,-111.68202,30-Jun-13,0:00:00,3 min w 7 min visual scan,LCSP,1,Ammodramus,leconteii,Le Conte's Sparrow
Y,15,257,SW,55.15453,-111.68202,30-Jun-13,0:00:00,3 min w 7 min visual scan,SEWR,1,Cistothorus,platensis,Sedge Wren
Y,15,257,SW,55.15453,-111.68202,30-Jun-13,0:00:00,3 min w 7 min visual scan,SORA,1,Porzana,carolina,Sora
Y,15,257,SW,55.15453,-111.68202,30-Jun-13,2:00:00,3 min w 7 min visual scan,SEWR,1,Cistothorus,platensis,Sedge Wren
Y,15,257,SW,55.15453,-111.68202,30-Jun-13,2:00:00,3 min w 7 min visual scan,WOFR,1,Rana, sylvatica,Wood Frog
Y,15,257,SW,55.15453,-111.68202,30-Jun-13,2:00:00,3 min w 7 min visual scan,YERA,1,Coturnicops,noveboracensis,Yellow Rail
Y,15,257,CT,55.15726,-111.67736,30-Jun-13,0:00:00,3 min w 7 min visual scan,YERA,1,Coturnicops,noveboracensis,Yellow Rail
Y,15,257,CT,55.15726,-111.67736,30-Jun-13,2:00:00,3 min w 7 min visual scan,SORA,1,Porzana,carolina,Sora
Y,15,257,CT,55.15726,-111.67736,30-Jun-13,2:00:00,3 min w 7 min visual scan,YERA,1,Coturnicops,noveboracensis,Yellow Rail
Y,15,257,NE,55.15998,-111.6727,30-Jun-13,0:00:00,3 min w 7 min visual scan,YERA,1,Coturnicops,noveboracensis,Yellow Rail
Y,15,257,NE,55.15998,-111.6727,30-Jun-13,2:00:00,3 min w 7 min visual scan,YERA,1,Coturnicops,noveboracensis,Yellow Rail
Y,15,257,SE,55.15459,-111.67261,30-Jun-13,0:00:00,3 min w 7 min visual scan,YERA,1,Coturnicops,noveboracensis,Yellow Rail
Y,15,257,SE,55.15459,-111.67261,30-Jun-13,2:00:00,3 min w 7 min visual scan,ALFL,1,Empidonax,alnorum,Alder Flycatcher
Y,15,257,SE,55.15459,-111.67261,30-Jun-13,2:00:00,3 min w 7 min visual scan,YERA,1,Coturnicops,noveboracensis,Yellow Rail
Y,23,289,SW,57.22641,-111.50145,30-Jun-13,5:00:00,3 min w 7 min visual scan,ALFL,1,Empidonax,alnorum,Alder Flycatcher
Y,23,289,SW,57.22641,-111.50145,30-Jun-13,5:00:00,3 min w 7 min visual scan,AMRO,2,Turdus,migratorius,American Robin
Y,23,289,SW,57.22641,-111.50145,30-Jun-13,5:00:00,3 min w 7 min visual scan,CCSP,2,Spizella,pallida,Clay-colored Sparrow
Y,23,289,SW,57.22641,-111.50145,30-Jun-13,5:00:00,3 min w 7 min visual scan,COYE,3,Geothlypis,trichas,Common Yellowthroat
Y,23,289,SW,57.22641,-111.50145,30-Jun-13,5:00:00,3 min w 7 min visual scan,DEJU,1,Junco,hyemalis,Dark-eyed Junco
Y,23,289,SW,57.22641,-111.50145,30-Jun-13,5:00:00,3 min w 7 min visual scan,LCSP,1,Ammodramus,leconteii,Le Conte's Sparrow
Y,23,289,SW,57.22641,-111.50145,30-Jun-13,5:00:00,3 min w 7 min visual scan,LISP,1,Melospiza,lincolnii,Lincoln's Sparrow
Y,23,289,SW,57.22641,-111.50145,30-Jun-13,5:00:00,3 min w 7 min visual scan,REVI,1,Vireo,olivaceus,Red-eyed Vireo
Y,23,289,SW,57.22641,-111.50145,30-Jun-13,5:00:00,3 min w 7 min visual scan,SWSP,1,Melospiza,georgiana,Swamp Sparrow
Y,23,289,SW,57.22641,-111.50145,30-Jun-13,5:00:00,3 min w 7 min visual scan,WTSP,4,Zonotrichia,albicollis,White-throated Sparrow
Y,23,289,NW,57.23127,-111.49984,30-Jun-13,5:00:00,3 min w 7 min visual scan,ALFL,1,Empidonax,alnorum,Alder Flycatcher
Y,23,289,NW,57.23127,-111.49984,30-Jun-13,5:00:00,3 min w 7 min visual scan,AMRO,1,Turdus,migratorius,American Robin
Y,23,289,NW,57.23127,-111.49984,30-Jun-13,5:00:00,3 min w 7 min visual scan,CCSP,2,Spizella,pallida,Clay-colored Sparrow
Y,23,289,NW,57.23127,-111.49984,30-Jun-13,5:00:00,3 min w 7 min visual scan,CHSP,1,Spizella,passerina,Chipping Sparrow
Y,23,289,NW,57.23127,-111.49984,30-Jun-13,5:00:00,3 min w 7 min visual scan,COYE,1,Geothlypis,trichas,Common Yellowthroat
Y,23,289,NW,57.23127,-111.49984,30-Jun-13,5:00:00,3 min w 7 min visual scan,LEFL,1,Empidonax,minimus,Least Flycatcher
Y,23,289,NW,57.23127,-111.49984,30-Jun-13,5:00:00,3 min w 7 min visual scan,LISP,2,Melospiza,lincolnii,Lincoln's Sparrow
Y,23,289,NW,57.23127,-111.49984,30-Jun-13,5:00:00,3 min w 7 min visual scan,REVI,1,Vireo,olivaceus,Red-eyed Vireo
Y,23,289,NW,57.23127,-111.49984,30-Jun-13,5:00:00,3 min w 7 min visual scan,SOSP,1,Melospiza,melodia,Song Sparrow
Y,23,289,NW,57.23127,-111.49984,30-Jun-13,5:00:00,3 min w 7 min visual scan,TEWA,1,Vermivora,peregrina,Tennessee Warbler
Y,23,289,NW,57.23127,-111.49984,30-Jun-13,5:00:00,3 min w 7 min visual scan,WTSP,2,Zonotrichia,albicollis,White-throated Sparrow
Y,23,289,CT,57.22912,-111.49652,30-Jun-13,5:00:00,3 min w 7 min visual scan,AMRO,2,Turdus,migratorius,American Robin
Y,23,289,CT,57.22912,-111.49652,30-Jun-13,5:00:00,3 min w 7 min visual scan,CHSP,1,Spizella,passerina,Chipping Sparrow
